23.3	0.00000139	0.00000872	0.00003497	0.00011030	0.00029578	0.00070198	0.00151114	0.00299969	0.00555658
23.4	0.00000132	0.00000829	0.00003333	0.00010533	0.00028301	0.00067300	0.00145155	0.00288692	0.00535781
23.5	0.00000125	0.00000789	0.00003176	0.00010059	0.00027080	0.00064520	0.00139426	0.00277825	0.00516588
23.6	0.00000119	0.00000750	0.00003027	0.00009606	0.00025910	0.00061853	0.00133918	0.00267356	0.00498057
23.7	0.00000113	0.00000714	0.00002885	0.00009173	0.00024791	0.00059294	0.00128623	0.00257270	0.00480167
23.8	0.00000107	0.00000679	0.00002750	0.00008760	0.00023719	0.00056839	0.00123532	0.00247554	0.00462896
23.9	0.00000101	0.00000646	0.00002621	0.00008365	0.00022693	0.00054484	0.00118639	0.00238195	0.00446224
24	0.00000096	0.00000614	0.00002498	0.00007987	0.00021711	0.00052226	0.00113935	0.00229179	0.00430131
24.1	0.00000091	0.00000584	0.00002381	0.00007627	0.00020771	0.00050059	0.00109414	0.00220495	0.00414598
24.2	0.00000087	0.00000556	0.00002269	0.00007283	0.00019872	0.00047981	0.00105069	0.00212132	0.00399607
24.3	0.00000082	0.00000529	0.00002162	0.00006954	0.00019011	0.00045988	0.00100892	0.00204077	0.00385138
24.4	0.00000078	0.00000503	0.00002061	0.00006640	0.00018186	0.00044077	0.00096878	0.00196319	0.00371176
24.5	0.00000074	0.00000479	0.00001964	0.00006340	0.00017397	0.00042244	0.00093021	0.00188849	0.00357703
24.6	0.00000071	0.00000455	0.00001872	0.00006054	0.00016642	0.00040485	0.00089314	0.00181655	0.00344703
24.7	0.00000067	0.00000433	0.00001784	0.00005780	0.00015920	0.00038799	0.00085752	0.00174729	0.00332159
24.8	0.00000064	0.00000412	0.00001700	0.00005519	0.00015228	0.00037183	0.00082329	0.00168059	0.00320057
24.9	0.00000060	0.00000392	0.00001620	0.00005269	0.00014567	0.00035632	0.00079040	0.00161638	0.00308381
25	0.00000057	0.00000373	0.00001544	0.00005031	0.00013933	0.00034145	0.00075880	0.00155456	0.00297118
25.1	0.00000054	0.00000354	0.00001471	0.00004803	0.00013327	0.00032720	0.00072844	0.00149504	0.00286253
25.2	0.00000052	0.00000337	0.00001402	0.00004586	0.00012747	0.00031353	0.00069927	0.00143775	0.00275773
25.3	0.00000049	0.00000321	0.00001336	0.00004378	0.00012192	0.00030042	0.00067124	0.00138259	0.00265664
25.4	0.00000047	0.00000305	0.00001274	0.00004180	0.00011661	0.00028786	0.00064432	0.00132950	0.00255915
25.5	0.00000044	0.00000290	0.00001214	0.00003991	0.00011153	0.00027581	0.00061846	0.00127840	0.00246512
25.6	0.00000042	0.00000276	0.00001157	0.00003810	0.00010667	0.00026426	0.00059362	0.00122922	0.00237444
25.7	0.00000040	0.00000263	0.00001102	0.00003637	0.00010202	0.00025319	0.00056975	0.00118189	0.00228700
25.8	0.00000038	0.00000250	0.00001050	0.00003472	0.00009757	0.00024257	0.00054683	0.00113633	0.00220268
25.9	0.00000036	0.00000238	0.00001001	0.00003315	0.00009331	0.00023240	0.00052481	0.00109249	0.00212138
26	0.00000034	0.00000226	0.00000954	0.00003164	0.00008924	0.00022264	0.00050367	0.00105030	0.00204299
26.1	0.00000032	0.00000215	0.00000909	0.00003021	0.00008534	0.00021329	0.00048336	0.00100970	0.00196741
26.2	0.00000031	0.00000205	0.00000866	0.00002884	0.00008161	0.00020433	0.00046386	0.00097064	0.00189455
26.3	0.00000029	0.00000195	0.00000825	0.00002753	0.00007804	0.00019574	0.00044512	0.00093305	0.00182431
26.4	0.00000028	0.00000185	0.00000786	0.00002628	0.00007463	0.00018750	0.00042714	0.00089689	0.00175660
26.5	0.00000026	0.00000176	0.00000749	0.00002508	0.00007136	0.00017961	0.00040986	0.00086210	0.00169134
26.6	0.00000025	0.00000167	0.00000714	0.00002395	0.00006824	0.00017205	0.00039328	0.00082862	0.00162843
26.7	0.00000024	0.00000159	0.00000680	0.00002286	0.00006525	0.00016480	0.00037735	0.00079642	0.00156780
26.8	0.00000023	0.00000152	0.00000648	0.00002182	0.00006239	0.00015785	0.00036206	0.00076545	0.00150936
26.9	0.00000021	0.00000144	0.00000618	0.00002083	0.00005966	0.00015119	0.00034738	0.00073565	0.00145304
27	0.00000020	0.00000137	0.00000589	0.00001988	0.00005704	0.00014481	0.00033328	0.00070699	0.00139877
27.1	0.00000019	0.00000130	0.00000561	0.00001897	0.00005454	0.00013869	0.00031975	0.00067942	0.00134647
27.2	0.00000018	0.00000124	0.00000535	0.00001811	0.00005215	0.00013283	0.00030675	0.00065290	0.00129607
27.3	0.00000017	0.00000118	0.00000509	0.00001729	0.00004986	0.00012722	0.00029428	0.00062740	0.00124751
27.4	0.00000017	0.00000112	0.00000485	0.00001650	0.00004767	0.00012184	0.00028230	0.00060287	0.00120073
27.5	0.00000016	0.00000107	0.00000462	0.00001575	0.00004558	0.00011668	0.00027081	0.00057928	0.00115565
27.6	0.00000015	0.00000102	0.00000441	0.00001503	0.00004357	0.00011174	0.00025977	0.00055660	0.00111222
27.7	0.00000014	0.00000097	0.00000420	0.00001435	0.00004166	0.00010701	0.00024918	0.00053479	0.00107039
27.8	0.00000013	0.00000092	0.00000400	0.00001369	0.00003983	0.00010247	0.00023902	0.00051381	0.00103008
27.9	0.00000013	0.00000087	0.00000381	0.00001307	0.00003807	0.00009813	0.00022926	0.00049364	0.00099126
28	0.00000012	0.00000083	0.00000363	0.00001247	0.00003640	0.00009396	0.00021989	0.00047425	0.00095387
28.1	0.00000012	0.00000079	0.00000346	0.00001190	0.00003480	0.00008997	0.00021090	0.00045560	0.00091785
28.2	0.00000011	0.00000075	0.00000330	0.00001136	0.00003326	0.00008615	0.00020228	0.00043768	0.00088316
28.3	0.00000010	0.00000072	0.00000314	0.00001084	0.00003180	0.00008249	0.00019400	0.00042044	0.00084974
28.4	0.00000010	0.00000068	0.00000299	0.00001035	0.00003040	0.00007899	0.00018605	0.00040387	0.00081757
28.5	0.00000009	0.00000065	0.00000285	0.00000988	0.00002906	0.00007563	0.00017843	0.00038794	0.00078658
28.6	0.00000009	0.00000062	0.00000272	0.00000942	0.00002778	0.00007241	0.00017111	0.00037263	0.00075674
28.7	0.00000008	0.00000059	0.00000259	0.00000899	0.00002655	0.00006933	0.00016409	0.00035791	0.00072800
28.8	0.00000008	0.00000056	0.00000247	0.00000858	0.00002538	0.00006637	0.00015735	0.00034377	0.00070033
28.9	0.00000008	0.00000053	0.00000235	0.00000819	0.00002426	0.00006355	0.00015089	0.00033017	0.00067369
29	0.00000007	0.00000050	0.00000224	0.00000782	0.00002319	0.00006084	0.00014469	0.00031710	0.00064804
29.1	0.00000007	0.00000048	0.00000213	0.00000746	0.00002216	0.00005824	0.00013874	0.00030454	0.00062334
29.2	0.00000007	0.00000046	0.00000203	0.00000712	0.00002118	0.00005576	0.00013303	0.00029246	0.00059957
29.3	0.00000006	0.00000043	0.00000194	0.00000679	0.00002025	0.00005338	0.00012755	0.00028086	0.00057668
29.4	0.00000006	0.00000041	0.00000185	0.00000648	0.00001935	0.00005110	0.00012229	0.00026971	0.00055465
29.5	0.00000006	0.00000039	0.00000176	0.00000619	0.00001850	0.00004891	0.00011725	0.00025899	0.00053343
29.6	0.00000005	0.00000037	0.00000168	0.00000590	0.00001768	0.00004682	0.00011241	0.00024870	0.00051302
29.7	0.00000005	0.00000036	0.00000160	0.00000563	0.00001690	0.00004482	0.00010778	0.00023880	0.00049336
29.8	0.00000005	0.00000034	0.00000152	0.00000538	0.00001615	0.00004290	0.00010332	0.00022929	0.00047445
29.9	0.00000005	0.00000032	0.00000145	0.00000513	0.00001543	0.00004107	0.00009905	0.00022016	0.00045624
30	0.00000004	0.00000031	0.00000138	0.00000489	0.00001475	0.00003931	0.00009496	0.00021138	0.00043872
30.1	0.00000004	0.00000029	0.00000131	0.00000467	0.00001409	0.00003762	0.00009103	0.00020294	0.00042186
30.2	0.00000004	0.00000028	0.00000125	0.00000446	0.00001347	0.00003601	0.00008726	0.00019484	0.00040563
30.3	0.00000004	0.00000026	0.00000119	0.00000425	0.00001287	0.00003447	0.00008365	0.00018706	0.00039001
30.4	0.00000004	0.00000025	0.00000114	0.00000406	0.00001230	0.00003299	0.00008018	0.00017958	0.00037499
30.5	0.00000003	0.00000024	0.00000108	0.00000387	0.00001176	0.00003157	0.00007686	0.00017239	0.00036053
30.6	0.00000003	0.00000023	0.00000103	0.00000369	0.00001123	0.00003022	0.00007367	0.00016549	0.00034661
30.7	0.00000003	0.00000022	0.00000098	0.00000352	0.00001074	0.00002892	0.00007061	0.00015886	0.00033323
30.8	0.00000003	0.00000021	0.00000094	0.00000336	0.00001026	0.00002768	0.00006768	0.00015250	0.00032035
30.9	0.00000003	0.00000020	0.00000089	0.00000321	0.00000980	0.00002649	0.00006487	0.00014638	0.00030795
31	0.00000003	0.00000019	0.00000085	0.00000306	0.00000937	0.00002535	0.00006217	0.00014050	0.00029603
31.1	0.00000002	0.00000018	0.00000081	0.00000292	0.00000895	0.00002426	0.00005959	0.00013486	0.00028456
31.2	0.00000002	0.00000017	0.00000077	0.00000279	0.00000855	0.00002321	0.00005711	0.00012944	0.00027353
31.3	0.00000002	0.00000016	0.00000073	0.00000266	0.00000817	0.00002222	0.00005473	0.00012423	0.00026292
31.4	0.00000002	0.00000015	0.00000070	0.00000254	0.00000781	0.00002126	0.00005245	0.00011924	0.00025271
31.5	0.00000002	0.00000014	0.00000067	0.00000242	0.00000746	0.00002034	0.00005027	0.00011443	0.00024288
31.6	0.00000002	0.00000014	0.00000064	0.00000231	0.00000713	0.00001947	0.00004817	0.00010982	0.00023344
31.7	0.00000002	0.00000013	0.00000061	0.00000220	0.00000681	0.00001863	0.00004616	0.00010540	0.00022435
31.8	0.00000002	0.00000012	0.00000058	0.00000210	0.00000651	0.00001782	0.00004423	0.00010114	0.00021562
31.9	0.00000002	0.00000012	0.00000055	0.00000201	0.00000622	0.00001705	0.00004239	0.00009706	0.00020721
32	0.00000002	0.00000011	0.00000052	0.00000191	0.00000594	0.00001632	0.00004062	0.00009314	0.00019913
32.1	0.00000001	0.00000011	0.00000050	0.00000183	0.00000568	0.00001561	0.00003892	0.00008938	0.00019136
32.2	0.00000001	0.00000010	0.00000047	0.00000174	0.00000542	0.00001494	0.00003729	0.00008576	0.00018388
32.3	0.00000001	0.00000010	0.00000045	0.00000166	0.00000518	0.00001429	0.00003573	0.00008229	0.00017669
32.4	0.00000001	0.00000009	0.00000043	0.00000158	0.00000495	0.00001367	0.00003423	0.00007896	0.00016978
32.5	0.00000001	0.00000009	0.00000041	0.00000151	0.00000473	0.00001308	0.00003280	0.00007576	0.00016314
32.6	0.00000001	0.00000008	0.00000039	0.00000144	0.00000452	0.00001252	0.00003143	0.00007269	0.00015674
32.7	0.00000001	0.00000008	0.00000037	0.00000138	0.00000432	0.00001198	0.00003011	0.00006974	0.00015060
32.8	0.00000001	0.00000008	0.00000035	0.00000131	0.00000412	0.00001146	0.00002885	0.00006691	0.00014469
32.9	0.00000001	0.00000007	0.00000034	0.00000125	0.00000394	0.00001096	0.00002764	0.00006420	0.00013901
33	0.00000001	0.00000007	0.00000032	0.00000119	0.00000376	0.00001049	0.00002648	0.00006159	0.00013355
33.1	0.00000001	0.00000006	0.00000031	0.00000114	0.00000360	0.00001003	0.00002536	0.00005908	0.00012830
33.2	0.00000001	0.00000006	0.00000029	0.00000109	0.00000343	0.00000960	0.00002430	0.00005668	0.00012326
33.3	0.00000001	0.00000006	0.00000028	0.00000104	0.00000328	0.00000918	0.00002328	0.00005437	0.00011840
33.4	0.00000001	0.00000006	0.00000027	0.00000099	0.00000313	0.00000878	0.00002230	0.00005216	0.00011374
33.5	0.00000001	0.00000005	0.00000025	0.00000094	0.00000299	0.00000840	0.00002136	0.00005004	0.00010926
33.6	0.00000001	0.00000005	0.00000024	0.00000090	0.00000286	0.00000804	0.00002046	0.00004800	0.00010495
33.7	0.00000001	0.00000005	0.00000023	0.00000086	0.00000273	0.00000769	0.00001960	0.00004604	0.00010081
33.8	0.00000001	0.00000005	0.00000022	0.00000082	0.00000261	0.00000735	0.00001877	0.00004416	0.00009683
33.9	0.00000001	0.00000004	0.00000021	0.00000078	0.00000249	0.00000703	0.00001798	0.00004236	0.00009300
34	0.00000001	0.00000004	0.00000020	0.00000075	0.00000238	0.00000673	0.00001722	0.00004063	0.00008932
34.1	0.00000001	0.00000004	0.00000019	0.00000071	0.00000227	0.00000643	0.00001650	0.00003897	0.00008579
34.2	0.00000000	0.00000004	0.00000018	0.00000068	0.00000217	0.00000615	0.00001580	0.00003737	0.00008239
34.3	0.00000000	0.00000004	0.00000017	0.00000065	0.00000207	0.00000589	0.00001513	0.00003584	0.00007913
34.4	0.00000000	0.00000003	0.00000016	0.00000062	0.00000198	0.00000563	0.00001450	0.00003438	0.00007599
34.5	0.00000000	0.00000003	0.00000016	0.00000059	0.00000189	0.00000539	0.00001388	0.00003297	0.00007298
34.6	0.00000000	0.00000003	0.00000015	0.00000056	0.00000181	0.00000515	0.00001330	0.00003162	0.00007008
34.7	0.00000000	0.00000003	0.00000014	0.00000054	0.00000173	0.00000493	0.00001273	0.00003032	0.00006730
34.8	0.00000000	0.00000003	0.00000013	0.00000051	0.00000165	0.00000471	0.00001220	0.00002908	0.00006462
34.9	0.00000000	0.00000003	0.00000013	0.00000049	0.00000158	0.00000451	0.00001168	0.00002788	0.00006205
